,Line,Client,Destination,Placement Time,Completion Time,Removal Time,Loading dtn,Removal dtn,JNPT loading,GTI loading,NSICT loading,BMCT loading,Total loading,JNPT unloading,GTI unloading,NSICT unloading,BMCT unloading,Total unloading
524,1,ADIL 77,NTSJ,2022-01-30 08:35:00,2022-01-30 17:30:00,2022-01-30 18:35:00,8.916666666666666,1.0833333333333333,56,10,0,22,88,12,25,14,39,90
525,5,KRIL07,MRWN,2022-01-30 09:45:00,2022-01-30 15:00:00,2022-01-30 15:50:00,5.25,0.8333333333333334,0,0,90,0,90,0,30,8,24,62
526,B4,DLI 40,DLIB,2022-01-30 10:40:00,2022-01-30 19:10:00,2022-01-30 20:00:00,8.5,0.8333333333333334,0,0,0,90,90,0,34,32,24,90
527,5,ADIL 79,NTSJ,2022-01-30 16:55:00,2022-01-30 23:15:00,2022-01-30 23:55:00,6.333333333333333,0.6666666666666666,0,0,90,0,90,10,40,24,16,90
528,6,CONR,CGPT,2022-01-30 11:40:00,2022-01-31 06:15:00,2022-01-31 09:50:00,18.583333333333332,3.5833333333333335,12,30,22,26,90,10,31,16,33,90
529,G2,CONR,CGPT,2022-01-30 22:10:00,2022-01-31 07:40:00,2022-01-31 08:35:00,9.5,0.9166666666666666,0,46,44,0,90,8,22,36,22,88
530,4,CONR,MDDP,2022-01-30 22:40:00,2022-01-31 03:00:00,2022-01-31 03:35:00,4.333333333333333,0.5833333333333334,0,0,90,0,90,0,11,43,36,90
531,B1,CONR,DRT,2022-01-30 23:30:00,2022-01-31 16:20:00,2022-01-31 17:05:00,16.833333333333332,0.75,12,6,14,10,42,0,90,0,0,90
532,5,CONR,SNF,2022-01-31 01:45:00,2022-01-31 12:30:00,2022-01-31 13:20:00,10.75,0.8333333333333334,0,0,90,0,90,56,0,23,11,90
533,4,CONR,SNF,2022-01-31 06:00:00,2022-01-31 14:20:00,2022-01-31 15:35:00,8.333333333333334,1.25,13,0,77,0,90,4,37,32,9,82
534,G1,CONR,CPFS,2022-01-31 07:05:00,2022-01-31 16:40:00,2022-01-31 17:20:00,9.583333333333334,0.6666666666666666,4,54,32,0,90,0,58,28,4,90
535,B4,CONR,BRC,2022-01-31 11:45:00,2022-01-31 20:40:00,2022-01-31 21:40:00,8.916666666666666,1.0,0,0,0,90,90,8,12,34,36,90
536,5,CONR,BNGD,2022-01-31 14:30:00,2022-01-31 21:40:00,2022-01-31 22:35:00,7.166666666666667,0.9166666666666666,0,0,72,18,90,12,4,22,32,70
537,B2,CONR,AKV,2022-01-31 15:30:00,2022-01-31 22:00:00,2022-01-31 22:40:00,6.5,0.6666666666666666,0,7,0,83,90,10,20,30,30,90
538,4,CONR,PCPK,2022-01-31 17:55:00,2022-01-31 22:10:00,2022-02-01 00:20:00,4.25,2.1666666666666665,0,0,90,0,90,0,86,4,0,90
539,6,CONR,TKD,2022-01-31 14:40:00,2022-01-31 22:15:00,2022-02-01 02:10:00,7.583333333333333,3.9166666666666665,66,18,6,0,90,0,21,49,20,90
540,G2,CONR,DRTA,2022-01-31 19:20:00,2022-01-31 22:25:00,2022-02-01 03:10:00,3.0833333333333335,4.75,0,24,0,2,26,4,70,7,9,90
541,B3,CONR,BRC,2022-01-31 20:30:00,2022-01-31 22:30:00,2022-02-01 03:45:00,2.0,5.25,0,0,0,90,90,0,30,25,35,90
542,1,ADIL 80,HTSD,2022-01-30 19:45:00,2022-01-31 06:00:00,2022-01-31 07:40:00,10.25,1.6666666666666667,0,0,0,0,0,20,0,24,46,90
543,B2,NCP 41,NTSJ,2022-01-30 19:55:00,2022-01-31 12:25:00,2022-01-31 13:00:00,16.5,0.5833333333333334,0,0,0,90,90,0,48,32,10,90
544,8,CRRS 14,CMCT,2022-01-30 23:10:00,2022-01-31 13:00:00,2022-01-31 14:45:00,13.833333333333334,1.75,0,0,52,28,80,0,21,48,5,74
545,G3,NCP42,NTSJ,2022-01-31 09:45:00,2022-01-31 19:15:00,2022-01-31 20:25:00,9.5,1.1666666666666667,0,90,0,0,90,0,34,18,2,54
546,1,PMLP29,MKPP,2022-01-31 12:15:00,2022-01-31 19:30:00,2022-01-31 20:10:00,7.25,0.6666666666666666,0,0,0,0,0,0,68,6,6,80
547,B2,CONR,TKD,2022-02-01 02:20:00,2022-02-01 07:00:00,2022-02-01 08:10:00,4.666666666666667,1.1666666666666667,0,0,0,90,90,0,7,46,37,90
548,6,CONR,SNF,2022-02-01 07:45:00,2022-02-01 15:15:00,2022-02-01 16:15:00,7.5,1.0,27,19,14,30,90,90,0,0,0,90
549,B1,CONR,CPFS,2022-02-01 09:30:00,2022-02-01 16:05:00,2022-02-01 16:45:00,6.583333333333333,0.6666666666666666,0,0,0,0,90,16,47,14,13,90
550,5,CONR,CGPT,2022-02-01 10:00:00,2022-02-01 16:00:00,2022-02-01 16:40:00,6.0,0.6666666666666666,0,0,90,0,90,1,51,16,22,90
551,G3,CONR,DER,2022-02-01 13:50:00,2022-02-01 23:35:00,2022-02-02 01:55:00,9.75,2.3333333333333335,14,64,12,0,90,0,43,14,21,78
552,G2,CONR,KKU,2022-02-01 14:30:00,2022-02-01 21:00:00,2022-02-01 21:55:00,6.5,0.9166666666666666,0,90,0,0,90,0,27,36,27,90
553,8,CONR,MDDP,2022-02-01 16:10:00,2022-02-01 23:40:00,2022-02-02 03:10:00,7.5,3.5,37,8,7,38,90,2,40,38,10,90
554,B3,CONR,SNF,2022-02-01 20:05:00,2022-02-01 23:50:00,2022-02-02 05:20:00,3.75,5.5,0,0,0,90,90,1,24,23,42,90
555,5,CONR,BNGD,2022-02-01 21:05:00,2022-02-01 23:45:00,2022-02-02 04:30:00,2.6666666666666665,4.75,0,0,90,0,90,0,21,7,20,48
556,8,PMLP,MATP,2022-01-31 18:40:00,2022-02-01 11:10:00,2022-02-01 11:50:00,16.5,0.6666666666666666,10,30,12,28,80,2,17,48,13,80
557,1,GRPL,GRFV,2022-01-31 21:20:00,2022-02-01 11:00:00,2022-02-01 11:40:00,13.666666666666666,0.6666666666666666,31,31,2,26,90,1,21,28,26,76
558,5,NCP,NTSJ,2022-02-01 04:00:00,2022-02-01 07:15:00,2022-02-01 08:30:00,3.25,1.25,0,0,80,0,80,0,0,0,0,0
559,4,PMLP,MRWN,2022-02-01 05:55:00,2022-02-01 13:20:00,2022-02-01 14:00:00,7.416666666666667,0.6666666666666666,0,0,80,0,80,34,24,20,4,80
560,G1,ADIL,NTSJ,2022-02-01 10:35:00,2022-02-01 19:30:00,2022-02-01 20:10:00,8.916666666666666,0.6666666666666666,0,90,0,0,90,0,26,58,6,90
561,4,CRRS,CMCT,2022-02-01 15:25:00,2022-02-01 22:30:00,2022-02-01 23:30:00,7.083333333333333,1.0,0,0,60,30,90,0,4,38,0,42
562,B4,NCP,NTSJ,2022-02-01 16:40:00,2022-02-01 21:15:00,2022-02-01 22:00:00,4.583333333333333,0.75,0,0,0,90,90,0,4,28,58,90
563,1,CONR,DLB,2022-02-01 12:45:00,2022-02-02 04:30:00,2022-02-02 05:40:00,15.75,1.1666666666666667,26,28,8,28,90,0,32,10,0,42
564,6,CONR,DRTA,2022-02-01 19:15:00,2022-02-02 05:00:00,2022-02-02 06:10:00,9.75,1.1666666666666667,10,12,,20,42,44,0,46,0,90
565,B2,CONR,PCPK,2022-02-01 23:25:00,2022-02-02 10:15:00,2022-02-02 13:20:00,10.833333333333334,3.0833333333333335,12,0,5,73,90,5,50,15,20,90
566,G1,CONR,BNGD,2022-02-02 01:40:00,2022-02-02 10:30:00,2022-02-02 11:10:00,8.833333333333334,0.6666666666666666,0,80,0,10,90,0,0,36,54,90
567,B1,CONR,JAB,2022-02-02 03:10:00,2022-02-02 14:00:00,2022-02-02 15:15:00,10.833333333333334,1.25,0,4,8,68,80,0,9,43,28,80
568,4,CONR,SNF,2022-02-02 08:55:00,2022-02-02 15:30:00,2022-02-02 16:45:00,6.583333333333333,1.25,0,0,90,0,90,2,27,30,19,78
569,G2,CONR,TKD,2022-02-02 09:40:00,2022-02-02 14:40:00,2022-02-02 15:10:00,5.0,0.5,6,76,5,3,90,14,6,31,39,90
570,G1,CONR,DRTA,2022-02-02 16:20:00,2022-02-02 23:30:00,2022-02-03 01:20:00,7.166666666666667,1.8333333333333333,14,76,0,0,90,4,35,46,5,90
571,B2,CONR,TKD,2022-02-02 17:15:00,2022-02-02 23:50:00,2022-02-03 03:55:00,6.583333333333333,4.083333333333333,0,0,15,65,80,0,0,0,80,80
572,G2,CONR,DER,2022-02-02 17:50:00,2022-02-02 23:45:00,2022-02-03 04:00:00,5.916666666666667,4.25,0,40,10,32,82,0,29,10,51,90
573,4,ADIL02,NTSJ,2022-02-02 02:45:00,2022-02-02 06:15:00,2022-02-02 07:30:00,3.5,1.25,0,0,90,0,90,0,29,61,0,90
574,2,PMLP03,MDCC,2022-02-02 04:00:00,2022-02-02 12:00:00,2022-02-02 13:20:00,8.0,1.3333333333333333,0,0,0,0,0,0,2,67,21,90
575,5,ADIL03,NTSJ,2022-02-02 05:35:00,2022-02-02 10:00:00,2022-02-02 10:55:00,4.416666666666667,0.9166666666666666,0,0,90,0,90,0,13,50,27,90
576,B4,ADIL04,NTSJ,2022-02-02 11:05:00,2022-02-02 18:00:00,2022-02-02 18:55:00,6.916666666666667,0.9166666666666666,0,0,0,90,90,0,0,0,90,90
577,G3,ADIL05,NTSJ,2022-02-02 12:55:00,2022-02-02 22:00:00,2022-02-02 22:30:00,9.083333333333334,0.5,0,90,0,0,90,7,41,34,8,90
578,G3,CONCR,PCPK,2022-02-02 23:45:00,2022-02-03 10:15:00,2022-02-03 10:40:00,10.5,0.4166666666666667,14,72,0,4,90,0,40,0,50,90
579,4,CONCR,CGPT,2022-02-02 23:55:00,2022-02-03 07:30:00,2022-02-03 08:45:00,7.583333333333333,1.25,0,0,90,0,90,0,40,16,34,90
580,G1,CONCR,TKD,2022-02-03 02:30:00,2022-02-03 10:30:00,2022-02-03 12:00:00,8.0,1.5,0,89,1,0,90,17,52,16,5,90
581,G2,CONCR,MDDP,2022-02-03 05:50:00,2022-02-03 12:20:00,2022-02-03 13:30:00,6.5,1.1666666666666667,0,87,0,3,90,0,41,21,28,90
582,B2,CONCR,BRC,2022-02-03 07:15:00,2022-02-03 21:50:00,2022-02-03 22:45:00,14.583333333333334,0.9166666666666666,0,22,11,57,90,29,0,0,61,90
583,2,CONCR,BNGD,2022-02-03 07:50:00,2022-02-03 19:30:00,2022-02-03 20:10:00,11.666666666666666,0.6666666666666666,18,10,42,20,90,8,15,29,38,90
584,4,CONCR,PCPK,2022-02-03 10:05:00,2022-02-03 17:35:00,2022-02-03 18:15:00,7.5,0.6666666666666666,0,0,90,0,90,0,37,12,41,90
585,G3,CONCR,SNF,2022-02-03 11:55:00,2022-02-03 19:20:00,2022-02-03 20:05:00,7.416666666666667,0.75,0,90,0,0,90,0,0,70,0,70
586,G1,CONCR,CGPT,2022-02-03 13:25:00,2022-02-03 23:30:00,2022-02-04 00:45:00,10.083333333333334,1.25,6,72,0,12,90,19,71,0,0,90
587,B3,CONCR,DRT,2022-02-03 16:25:00,2022-02-03 23:45:00,2022-02-04 02:15:00,7.333333333333333,2.5,5,2,0,59,66,0,14,6,70,90
588,G2,CONCR,CPFS,2022-02-03 18:10:00,2022-02-03 23:40:00,2022-02-04 01:55:00,5.5,2.25,28,62,0,0,90,1,11,63,15,90
589,8,PMLP 04,MKPP,2022-02-02 04:25:00,2022-02-03 14:30:00,2022-02-03 16:00:00,10.083333333333334,1.5,21,56,5,8,90,2,42,29,17,90
590,B3,DLI 01,MLSW,2022-02-02 13:15:00,2022-02-03 02:15:00,2022-02-03 02:45:00,13.0,0.5,2,0,20,68,90,0,48,20,14,82
591,2,KRIL 01,MRWN,2022-02-02 15:15:00,2022-02-03 01:45:00,2022-02-03 02:25:00,10.5,0.6666666666666666,76,0,0,14,90,0,52,16,22,90
592,1,ADIL 07,NTSJ,2022-02-02 15:55:00,2022-02-03 10:10:00,2022-02-03 10:45:00,18.25,0.5833333333333334,76,14,0,0,90,0,0,0,0,0
593,5,ADIL 06,NTSJ,2022-02-02 18:25:00,2022-02-03 04:30:00,2022-02-03 05:30:00,10.083333333333334,1.0,0,0,64,26,90,0,6,50,34,90
594,B1,NCP 03,NTSJ,2022-02-03 05:15:00,2022-02-03 13:30:00,2022-02-03 14:25:00,8.25,0.9166666666666666,0,0,0,90,90,0,0,0,90,90
595,5,HTPL 01,JUI,2022-02-03 06:45:00,2022-02-03 14:35:00,2022-02-03 15:55:00,7.833333333333333,1.3333333333333333,0,0,79,1,80,0,0,80,0,80
596,1,CRRS 02,CMCT,2022-02-03 12:35:00,2022-02-03 22:00:00,2022-02-03 23:10:00,9.416666666666666,1.1666666666666667,0,0,62,18,80,0,10,40,30,80
597,5,DLI 02,DLIB,2022-02-03 17:05:00,2022-02-03 23:50:00,2022-02-04 03:10:00,6.75,3.3333333333333335,0,0,90,0,90,5,22,36,27,90
598,4,CONCR,DLB,2022-02-03 21:30:00,2022-02-04 05:30:00,2022-02-04 07:00:00,8.0,1.5,0,32,51,7,90,0,46,19,25,90
599,B2,CONCR,ICDW,2022-02-03 23:55:00,2022-02-04 19:45:00,2022-02-04 20:15:00,19.833333333333332,0.5,0,22,1,65,88,0,22,45,23,90
600,G3,CONCR,DER,2022-02-04 00:40:00,2022-02-04 16:30:00,2022-02-04 17:30:00,15.833333333333334,1.0,14,38,2,36,90,0,15,0,75,90
601,5,CONCR,BNGD,2022-02-04 06:40:00,2022-02-04 12:45:00,2022-02-04 13:50:00,6.083333333333333,1.0833333333333333,6,0,84,0,90,0,47,41,2,90
602,B4,CONCR,SNF,2022-02-04 07:15:00,2022-02-04 18:15:00,2022-02-04 19:35:00,11.0,1.3333333333333333,0,0,0,90,90,0,0,0,90,90
603,G2,CONCR,CGPT,2022-02-04 09:00:00,2022-02-04 19:40:00,2022-02-04 20:25:00,10.666666666666666,0.75,0,86,4,0,90,10,20,46,14,90
604,4,CONCR,MDDP,2022-02-04 09:40:00,2022-02-04 15:40:00,2022-02-04 16:30:00,6.0,0.8333333333333334,0,0,74,16,90,4,14,23,49,90
605,1,CONCR,PCPK,2022-02-04 11:50:00,2022-02-04 23:40:00,2022-02-05 02:45:00,11.833333333333334,3.0833333333333335,9,9,56,16,90,2,40,43,3,88
606,G1,CONCR,BRC,2022-02-04 16:00:00,2022-02-04 22:20:00,2022-02-04 22:50:00,6.333333333333333,0.5,2,82,4,2,90,0,54,36,0,90
607,G3,CONCR,TKD,2022-02-04 18:45:00,2022-02-04 23:55:00,2022-02-05 02:55:00,5.166666666666667,3.0,0,90,0,0,90,1,27,26,36,90
608,B4,ADIL,NTSJ,2022-02-03 12:55:00,2022-02-04 04:00:00,2022-02-04 05:00:00,15.083333333333334,1.0,0,5,0,85,90,0,58,30,2,90
609,B1,NCP,NTSJ,2022-02-03 19:40:00,2022-02-04 14:30:00,2022-02-04 15:10:00,18.833333333333332,0.6666666666666666,4,18,13,55,90,14,6,41,29,90
610,8,DLI,DLIB,2022-02-03 22:55:00,2022-02-04 12:30:00,2022-02-04 13:20:00,13.583333333333334,0.8333333333333334,70,0,0,20,90,0,19,34,37,90
611,B3,GRPL,GRFV,2022-02-04 03:10:00,2022-02-04 23:35:00,2022-02-05 01:15:00,20.416666666666668,1.6666666666666667,0,26,3,61,90,10,36,13,31,90
612,G1,NCP,NTSJ,2022-02-04 04:30:00,2022-02-04 11:10:00,2022-02-04 12:20:00,6.666666666666667,1.1666666666666667,0,90,0,0,90,0,68,20,2,90
613,5,PMLP,MKPP,2022-02-04 15:00:00,2022-02-04 23:30:00,2022-02-05 00:35:00,8.5,1.0833333333333333,0,12,67,1,80,0,36,11,33,80
614,8,CONR,SNF,2022-02-05 19:50:00,2022-02-06 05:30:00,2022-02-06 06:40:00,9.666666666666666,1.1666666666666667,45,25,0,20,90,1,28,33,28,90
615,G1,CONR,BNGD,2022-02-05 23:35:00,2022-02-06 10:10:00,2022-02-06 11:55:00,10.583333333333334,1.75,6,68,8,8,90,0,28,43,19,90
616,B4,CONR,SNF,2022-02-06 00:50:00,2022-02-06 06:40:00,2022-02-06 07:45:00,5.833333333333333,1.0833333333333333,0,0,0,90,90,0,24,45,21,90
617,B2,CONR,MDDP,2022-02-06 06:00:00,2022-02-06 21:30:00,2022-02-06 22:30:00,15.5,1.0,0,6,12,48,66,10,24,43,13,90
618,1,CONR,DLB,2022-02-06 07:50:00,2022-02-06 15:45:00,2022-02-06 16:20:00,7.916666666666667,0.5833333333333334,2,4,29,15,50,0,47,32,1,80
619,5,CONR,DRTA,2022-02-06 11:15:00,2022-02-06 17:05:00,2022-02-06 17:55:00,5.833333333333333,0.8333333333333334,0,0,90,0,90,0,16,74,0,90
620,G3,CONR,SNF,2022-02-06 11:50:00,2022-02-06 18:45:00,2022-02-06 19:20:00,6.916666666666667,0.5833333333333334,0,52,34,4,90,0,2,44,44,90
621,G1,CONR,DER,2022-02-06 13:15:00,2022-02-06 23:30:00,2022-02-07 00:30:00,10.25,1.0,0,12,40,8,60,0,0,90,0,90
622,B3,CONR,TKD,2022-02-06 03:55:00,2022-02-06 23:35:00,2022-02-07 01:20:00,19.666666666666668,1.75,34,6,18,32,90,0,8,40,42,90
623,G2,CONR,PCPK,2022-02-06 16:00:00,2022-02-06 23:50:00,2022-02-07 03:35:00,7.833333333333333,3.75,0,90,0,0,90,0,32,31,27,90
624,2,PMLP 06,MATP,2022-02-05 07:10:00,2022-02-06 09:50:00,2022-02-06 11:20:00,2.6666666666666665,1.5,0,42,1,35,78,0,0,90,0,90
625,B1,DLI06,DLIB,2022-02-05 20:25:00,2022-02-06 16:00:00,2022-02-06 16:25:00,19.583333333333332,0.4166666666666667,0,40,50,0,90,0,60,30,0,90
626,G3,GRPL 03,GRFV,2022-02-05 22:55:00,2022-02-06 09:40:00,2022-02-06 10:30:00,10.75,0.8333333333333334,14,58,13,5,90,15,50,9,14,88
627,5,DLI 05,DLIB,2022-02-05 23:55:00,2022-02-06 08:30:00,2022-02-06 09:55:00,8.583333333333334,1.4166666666666667,0,0,90,0,90,0,13,51,26,90
628,G2,ASIL13,NTSJ,2022-02-06 02:00:00,2022-02-06 12:20:00,2022-02-06 13:20:00,10.333333333333334,1.0,0,90,0,0,90,0,0,0,0,0
629,4,ADIL12,NTSJ,2022-02-06 03:00:00,2022-02-06 11:50:00,2022-02-06 12:45:00,8.833333333333334,0.9166666666666666,0,0,90,0,90,0,26,64,0,90
630,4,PMLP07,MKPP,2022-02-06 14:50:00,2022-02-06 21:15:00,2022-02-06 22:20:00,6.416666666666667,1.0833333333333333,2,34,30,14,80,2,32,30,14,78
631,2,GRPL04,GHH,2022-02-06 12:35:00,2022-02-06 23:40:00,2022-02-07 01:05:00,11.083333333333334,1.4166666666666667,80,0,0,0,80,2,35,15,36,88
632,8,KRIL02,MRWN,2022-02-06 08:55:00,2022-02-06 23:45:00,2022-02-07 02:00:00,14.833333333333334,2.25,16,30,28,16,90,0,25,52,13,90
633,5,ADIL14,NTSJ,2022-02-06 20:10:00,2022-02-06 23:55:00,2022-02-07 03:55:00,3.75,4.0,0,0,90,0,90,2,22,54,12,90
634,1,CONR,DRTA,2022-02-06 19:15:00,2022-02-07 05:55:00,2022-02-07 06:55:00,10.666666666666666,1.0,4,28,30,28,90,0,25,37,28,90
635,G3,CONR,SNF,2022-02-06 23:05:00,2022-02-07 04:10:00,2022-02-07 04:50:00,5.083333333333333,0.6666666666666666,0,0,0,0,0,12,33,8,7,60
636,B4,CONR,SNF,2022-02-06 23:45:00,2022-02-07 23:50:00,2022-02-08 03:25:00,0.08333333333333333,3.5833333333333335,0,2,88,0,90,1,15,8,34,58
637,5,CONR,PCPK,2022-02-07 05:05:00,2022-02-07 12:55:00,2022-02-07 13:25:00,7.833333333333333,0.5,0,4,64,0,68,0,35,40,5,80
638,B1,CONR,BNGD,2022-02-07 05:30:00,2022-02-07 16:00:00,2022-02-07 16:20:00,10.5,0.3333333333333333,17,9,0,64,90,0,26,53,11,90
639,1,CONR,CGPT,2022-02-07 07:55:00,2022-02-07 23:30:00,2022-02-08 01:55:00,15.583333333333334,2.4166666666666665,0,30,9,5,44,0,33,29,28,90
640,G2,CONR,CPFS,2022-02-07 08:15:00,2022-02-07 18:40:00,2022-02-07 19:30:00,10.416666666666666,0.8333333333333334,0,8,8,2,18,0,28,57,5,90
641,4,CONR,CPFS,2022-02-07 10:20:00,2022-02-07 17:40:00,2022-02-07 18:20:00,7.333333333333333,0.6666666666666666,0,2,13,5,20,0,12,30,48,90
642,G3,CONR,AKV,2022-02-07 12:55:00,2022-02-07 22:25:00,2022-02-07 23:10:00,9.5,0.75,0,16,9,0,25,0,28,60,2,90
643,4,CONR,DRTA,2022-02-07 19:25:00,2022-02-07 23:40:00,2022-02-08 04:30:00,4.25,4.833333333333333,0,0,90,0,90,0,21,50,19,90
644,4,KRIL,DLIB,2022-02-06 23:40:00,2022-02-07 06:50:00,2022-02-07 08:00:00,7.166666666666667,1.1666666666666667,0,0,90,0,90,3,31,50,0,84
645,G1,NCP,NTSJ,2022-02-07 01:55:00,2022-02-07 10:55:00,2022-02-07 11:30:00,9.0,0.5833333333333334,0,53,27,10,90,0,54,33,3,90
646,2,PMLP,MKPP,2022-02-07 02:30:00,2022-02-07 20:00:00,2022-02-07 20:30:00,17.5,0.5,0,22,46,2,70,35,0,45,0,80
647,8,DLI,DLIB,2022-02-07 03:20:00,2022-02-07 14:00:00,2022-02-07 14:45:00,10.666666666666666,0.75,40,0,40,0,80,0,2,40,38,80
648,B3,NCP,NTSJ,2022-02-07 11:35:00,2022-02-07 20:55:00,2022-02-07 22:25:00,9.333333333333334,1.5,0,0,0,90,90,0,10,54,26,90
649,5,CRRS,CMCT,2022-02-07 14:30:00,2022-02-07 22:15:00,2022-02-07 23:00:00,7.75,0.75,0,0,60,20,80,4,8,54,14,80
650,B2,ADIL,NTSJ,2022-02-07 14:30:00,2022-02-07 23:00:00,2022-02-08 00:25:00,8.5,1.4166666666666667,0,0,0,90,90,0,46,43,1,90
651,8,CONR,SNF,2022-02-07 18:15:00,2022-02-08 03:45:00,2022-02-08 06:30:00,9.5,2.75,7,73,0,0,80,10,19,41,10,80
652,G1,CONR,DRTA,2022-02-07 18:50:00,2022-02-08 07:45:00,2022-02-08 08:35:00,12.916666666666666,0.8333333333333334,1,1,78,10,90,2,42,23,23,90
653,G2,CONR,CPFS,2022-02-07 21:15:00,2022-02-08 01:15:00,2022-02-08 02:30:00,4.0,1.25,0,0,0,0,0,0,40,36,14,90
654,B1,CONR,MDDP,2022-02-07 22:15:00,2022-02-08 13:00:00,2022-02-08 14:20:00,14.75,1.3333333333333333,0,0,20,52,72,0,6,40,44,90
655,5,CONR,BNGD,2022-02-08 00:35:00,2022-02-08 06:15:00,2022-02-08 06:55:00,5.666666666666667,0.6666666666666666,0,0,90,0,90,0,31,49,10,90
656,B3,CONR,PCPK,2022-02-08 01:35:00,2022-02-08 18:00:00,2022-02-08 18:30:00,16.416666666666668,0.5,3,6,12,23,44,0,16,66,8,90
657,1,CONR,DLB,2022-02-08 03:10:00,2022-02-08 22:20:00,2022-02-08 23:20:00,19.166666666666668,1.0,6,5,24,1,36,0,89,1,0,90
658,G2,CONR,BRC,2022-02-08 06:25:00,2022-02-08 16:15:00,2022-02-08 17:00:00,9.833333333333334,0.75,8,4,6,14,32,2,35,28,19,84
659,5,CONR,TKD,2022-02-08 10:00:00,2022-02-08 20:05:00,2022-02-08 20:40:00,10.083333333333334,0.5833333333333334,6,2,38,34,80,31,35,17,7,90
660,G1,CONR,MDCC,2022-02-08 11:50:00,2022-02-08 21:00:00,2022-02-08 22:20:00,9.166666666666666,1.3333333333333333,0,0,0,0,0,5,45,50,0,
661,G3,CONR,MDCC,2022-02-08 15:25:00,2022-02-08 23:30:00,2022-02-09 01:15:00,8.083333333333334,1.75,0,0,0,0,0,0,23,45,22,90
662,G2,CONR,PCPK,2022-02-08 20:40:00,2022-02-08 23:45:00,,3.0833333333333335,,0,31,0,1,32,0,38,10,42,90
663,2,ADIL,NTSJ,2022-02-07 21:40:00,2022-02-08 10:30:00,2022-02-08 11:10:00,12.833333333333334,0.6666666666666666,58,0,32,0,90,0,31,17,0,40
664,G3,GRPL,GRFV,2022-02-07 23:55:00,2022-02-08 11:45:00,2022-02-08 13:00:00,11.833333333333334,1.25,34,47,2,7,90,0,26,12,52,90
665,4,CRRS,CMCT,2022-02-08 05:30:00,2022-02-08 13:20:00,2022-02-08 14:20:00,7.833333333333333,1.0,0,2,56,22,80,0,1,73,6,80
666,B2,ADIL,HTSD,2022-02-08 12:30:00,2022-02-08 21:18:00,2022-02-08 22:15:00,8.8,0.95,0,0,0,0,0,2,45,41,2,90
667,2,DLI,MLSW,2022-02-08 14:10:00,2022-02-08 23:40:00,2022-02-09 05:20:00,9.5,5.666666666666667,0,0,0,0,0,2,45,41,2,90
668,B1,ADIL,NTSJ,2022-02-08 17:00:00,2022-02-08 23:35:00,2022-02-09 02:00:00,6.583333333333333,2.4166666666666665,0,0,0,90,90,10,30,42,16,90
669,5,CONR,DER,2022-02-08 22:00:00,2022-02-09 09:00:00,2022-02-09 09:50:00,11.0,0.8333333333333334,2,12,32,38,84,24,47,0,19,90
670,G1,CONR,CGPT,2022-02-08 23:30:00,2022-02-09 06:50:00,2022-02-09 07:55:00,7.333333333333333,1.0833333333333333,8,45,10,27,90,0,31,40,19,90
671,G3,CONR,MLAR,2022-02-09 04:55:00,2022-02-09 11:45:00,2022-02-09 12:25:00,6.833333333333333,0.6666666666666666,0,76,1,9,86,1,36,43,10,90
672,B1,CONR,KHDB,2022-02-09 05:10:00,2022-02-09 15:00:00,2022-02-09 16:25:00,9.833333333333334,1.4166666666666667,1,0,23,12,36,0,35,31,24,90
673,4,CONR,SNF,2022-02-09 08:35:00,2022-02-09 14:25:00,2022-02-09 15:15:00,5.833333333333333,0.8333333333333334,0,2,77,11,90,16,37,21,16,90
674,G2,CONR,BNGD,2022-02-09 10:00:00,2022-02-09 17:20:00,2022-02-09 18:00:00,7.333333333333333,0.6666666666666666,0,48,28,14,90,4,41,33,12,90
675,B2,CONR,TKD,2022-02-09 11:35:00,2022-02-09 21:20:00,2022-02-09 22:15:00,9.75,0.9166666666666666,0,5,0,75,80,1,30,44,5,80
676,B3,CONR,DER,2022-02-09 14:05:00,2022-02-09 23:40:00,2022-02-10 02:00:00,9.583333333333334,2.3333333333333335,0,2,0,32,34,0,8,46,36,90
677,5,CONR,DRTA,2022-02-09 19:35:00,2022-02-09 23:55:00,2022-02-10 04:55:00,4.333333333333333,5.0,0,45,35,10,90,0,24,23,43,90
678,8,PMLP 09,MKPP,2022-02-08 10:50:00,2022-02-09 05:30:00,2022-02-09 07:20:00,18.666666666666668,1.8333333333333333,6,44,17,23,90,2,30,30,28,90
679,4,DLI 10,DLIB,2022-02-08 16:00:00,2022-02-09 06:15:00,2022-02-09 09:05:00,14.25,2.8333333333333335,0,3,87,0,90,0,6,68,16,90
680,5,NCP08,NTSJ,2022-02-09 11:05:00,2022-02-09 16:40:00,2022-02-09 17:25:00,5.583333333333333,0.75,0,0,90,0,90,0,39,27,24,90
681,1,GRPL06,GRFV,2022-02-09 13:05:00,2022-02-09 19:00:00,2022-02-09 19:55:00,5.916666666666667,0.9166666666666666,47,6,13,24,90,5,42,19,24,90
682,G1,ADIL19,NTSJ,2022-02-09 14:45:00,2022-02-09 21:00:00,2022-02-09 21:50:00,6.25,0.8333333333333334,0,90,0,0,90,0,84,4,2,90
683,G3,ADIL20,HTSD,2022-02-09 15:40:00,2022-02-09 21:15:00,2022-02-09 22:30:00,5.583333333333333,1.25,0,0,0,0,0,0,90,0,0,90
